iteration,node_id,accuracy,test_loss,f1score,precision,recall,accuracy_per_0,accuracy_per_1,accuracy_per_2,accuracy_per_3,accuracy_per_4,accuracy_per_5,accuracy_per_6,accuracy_per_7,accuracy_per_8,accuracy_per_9
0,7,0.0,0.11093229455308018,-0.0010314727867432871,-0.001000665330899285,0.0,0.0,0.0010000000000000009,-0.0010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6,0.0,-0.20644029794028773,-0.0006120572082907727,-0.0005888596442831032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4,9.999999999998899e-05,0.1306045809492895,0.0008876180784806731,0.0008311633308264454,9.999999999998899e-05,0.0,0.0010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,9.999999999998899e-05,0.11345488728044906,0.00028599587838812335,0.00025449949330533933,9.999999999998899e-05,0.0,0.0020000000000000018,-0.0010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,0.0002999999999999947,0.10549800159832134,0.0009256538942067488,0.0008350970078542658,0.0002999999999999947,0.0,0.0040000000000000036,-0.0010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,-0.19714075155532385,-0.0010287260278163401,-0.000992668984991285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,-0.20961037002051608,-0.0007309849014814906,-0.0007038733750168724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5,0.0,0.13406713549702287,0.0010691082492103043,0.0010164752458676485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,-0.04425632763213638,-0.0020469111685678387,-0.0021529395068717733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,-0.00019999999999997797,0.05392311480098666,0.001630755731673622,-0.09811011529063353,-0.00019999999999997797,0.0,-0.0010000000000000009,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0
