node_id,accuracy,test_loss,f1score,precision,recall,accuracy_per_0,accuracy_per_1,accuracy_per_2,accuracy_per_3,accuracy_per_4,accuracy_per_5,accuracy_per_6,accuracy_per_7,accuracy_per_8,accuracy_per_9
0,0.00027999999999999206,-0.0004161125940613681,0.0004892569238242307,0.0022137321688473627,0.0002732940431375001,0.0010204081632653017,0.0008810572687224738,-0.0015019379844961273,0.0025742574257425765,-0.011405295315682285,0.0029708520179372285,-0.0007045929018789151,0.004839494163424116,0.0027207392197125257,0.0013379583746283591
1,0.0013749999999999873,-0.008426190148836334,0.001659300106772562,0.0010927532831911725,0.0013724469702656023,0.00206632653061225,1.1102230246251566e-17,0.000920542635658916,0.001707920792079209,0.0060081466395112025,0.0005605381165919299,-0.0029227557411273435,0.003915369649805439,0.0016170431211499025,-0.000148662041625372
2,-0.004947499999999997,0.009762851384984617,-0.0054641319337850585,-0.005305191020568166,-0.004933169537253853,0.0007397959183673459,-0.0006607929515418415,-0.010198643410852715,-0.011534653465346534,-0.014969450101832992,0.0022421524663677277,-0.013491649269311057,-0.0027237354085603133,0.003619096509240247,-0.0023538156590683806
3,-9.000000000001541e-05,0.00042424935079662593,9.864975540922246e-05,-0.0018424033632713096,-6.7014839144474e-05,-0.00124999999999999,-0.0006387665198237912,-0.0006540697674418625,-0.000346534653465347,0.0038696537678207716,-0.0008127802690582886,0.002609603340292281,-0.0028453307392996134,-0.0009240246406570923,0.0003221010901883176
4,-0.0026199999999999995,-0.0008193401330520392,-0.00284404735612609,0.000907704409453304,-0.0027796662648269473,0.00012755102040815924,0.0010352422907489,0.0016230620155038727,-0.002400990099009898,-0.0012729124236252518,-0.011603139013452913,-0.003444676409185804,-0.004499027237354086,-0.0058008213552361385,-0.0015609514370663962
5,0.00013999999999999083,0.0015677218748139023,-6.13857657280649e-05,-0.0014285033591282844,0.00017238838024401723,0.00035714285714285866,6.607929515418386e-05,-0.0017684108527131794,-0.0009158415841584156,-0.0015784114052953269,0.0038116591928251094,-5.219206680584995e-05,0.002164396887159528,-0.0018223819301847993,0.001461843409316154
6,-0.00011000000000000454,-0.003123175426417545,-0.0005115204853674046,0.0002804486541974252,-0.00010332602156549534,0.000484693877551029,0.0008810572687224655,0.0005329457364341066,-0.002153465346534651,-0.0056008146639511276,0.00403587443946189,-0.0036795407098121117,0.001337548638132299,0.0016170431211499025,0.0015113974231912852
7,-0.00041249999999999967,0.0017087784934526312,-0.0008485040566682527,-0.0015511187211637203,-0.0004162591566342598,-0.0009183673469387616,0.0,-9.689922480620173e-05,-0.0012128712871287092,-0.003004073319755608,0.0011491031390134549,-0.0030793319415448875,0.0004863813229571969,0.0017453798767967182,0.0007680872150644278
