iteration,node_id,accuracy,test_loss,f1score,precision,recall,accuracy_per_0,accuracy_per_1,accuracy_per_2,accuracy_per_3,accuracy_per_4,accuracy_per_5,accuracy_per_6,accuracy_per_7,accuracy_per_8,accuracy_per_9
0,7,0.06955607142857143,-0.22274973214343685,0.07451348936091576,0.06379103878551828,0.07026173315187763,0.08129616132167149,0.013079504929725216,0.1143191675895164,0.06204620462046206,0.08479172728154392,0.07894645526371982,0.041885376279948296,0.08186145080600325,0.09300259118020918,0.051388692245976676
0,6,-0.03142190476190476,0.25923482367828954,-0.03299079484257686,-0.0305674400030509,-0.03195156952134854,-0.023057580174927123,-0.005682819383259912,-0.04295404208194902,-0.009500235737859504,-0.03953302298516148,-0.05463511637838996,-0.0020255492593697112,-0.05849430239021671,-0.07901388481470611,-0.00461914200764548
0,4,0.07030452380952383,-0.2219237871424285,0.07550038494768704,0.06443255679075921,0.07120718175915179,0.09215500485908645,0.020222362072582344,0.07820690291620529,0.06429278642149937,0.06615871399476293,0.08972747170617129,0.045714037180634236,0.08475078747452279,0.11909284247579935,0.05175090849025434
0,3,0.06912047619047619,-0.22320263822297054,0.07456343612902483,0.06450272830305002,0.0697575936759059,0.08006316812439261,0.017700860079714734,0.08790490033222596,0.07307048561999063,0.044673164581514865,0.07018604527012601,0.044312307386420086,0.08316889012414297,0.13014447051921385,0.06635164472131765
0,2,0.06817654761904757,-0.22040488216591,0.07355354865293809,0.063318582152252,0.06921957947531951,0.08131924198250728,0.013895531780994338,0.08534399224806205,0.06088519566242341,0.07779798273688297,0.0910834401024984,0.0492233323391987,0.06544376505465996,0.1157768651608487,0.051426447685119586
0,0,-0.03142559523809523,0.2584419751267642,-0.032817705980110495,-0.027672745274817098,-0.031902753519391584,-0.02233357628765792,-0.007159639186070901,-0.045464193429309664,-0.006529938708156534,-0.05026913005528079,-0.04601751014307066,-0.003423551048812005,-0.049577311469334744,-0.08501515595971441,-0.003237528906508102
0,1,-0.030685952380952387,0.257822024540798,-0.03210706697105402,-0.02752761615868836,-0.03115156724222835,-0.021863459669582128,-0.005535976505139495,-0.04520118124769282,-0.009259783121169266,-0.0387159344389487,-0.04439995729233398,-0.003028382542996318,-0.045583194367240995,-0.08696220788109904,-0.010965595356080991
0,5,0.06645083333333329,-0.21853957412547376,0.07064980938156908,0.06193332697712198,0.06740241794970825,0.07846695821185622,0.020660792951541867,0.09173011258767078,0.07068835454974076,0.09249466589079627,0.11864056160580823,0.041068943234914,0.08818672410598472,0.03694265180404811,0.035144414554721816
1,0,-0.004818452380952371,0.0378478748052577,-0.004923408668876393,-0.004858475893104255,-0.004953324758149921,-0.00017978620019436914,-0.00030837004405288404,-0.005292543373938731,-0.004308109382366777,-0.006080884492289793,-0.012395900064061481,-0.0014228551545879286,-0.006787335556790814,-0.01131685733841792,-0.001440605974798241
1,4,0.004676785714285725,-0.03916966901937588,0.004800304662354137,0.00439650914368952,0.004856613738763196,0.0019764334305150725,0.0014432557163834782,0.004336240310077515,0.0004231494578029395,0.003800552807681122,0.015856555626735012,0.00368575405109851,0.006366963127663517,0.012435220494768752,-0.0017579876350936837
