test_loss,accuracy,f1score,precision,recall,accuracy_per_0,accuracy_per_1,accuracy_per_2,accuracy_per_3,accuracy_per_4,accuracy_per_5,accuracy_per_6,accuracy_per_7,accuracy_per_8,accuracy_per_9,node_id,epoch
1.586245010357524,0.6482164821648216,0.22320874535321275,0.2852081343423706,0.2642070779161351,0.9973803286496785,0.0,0.059447983014861996,0.0,nan,nan,nan,nan,nan,nan,0,0
1.4721544790681045,0.6748684617765398,0.23042815976720885,0.290287247968115,0.26563644736566683,0.9970066774119273,0.0,0.06553911205073996,nan,0.0,nan,nan,nan,nan,nan,1,0
1.2058344056457282,0.7146879399343031,0.23182673085739047,0.27213347494364487,0.2623349849277572,0.9967083607636603,0.0,0.05263157894736842,nan,nan,0.0,nan,nan,nan,nan,2,0
2.546108860085268,0.505507416654428,0.18924061512268192,0.23116609036976948,0.26087765184089884,0.9956382669380633,0.0,0.047872340425531915,nan,nan,nan,0.0,nan,nan,nan,3,0
2.0247491037186522,0.5844996237772762,0.20557099280173016,0.24940007850273868,0.26080430715291736,0.9961320268179474,0.0,0.04708520179372197,nan,nan,nan,nan,0.0,nan,nan,4,0
1.4530273518486163,0.6718942189421894,0.2984886664067201,0.25973879357666063,0.3516030254903478,0.9945225053584187,0.0,0.4118895966029724,0.0,nan,nan,nan,nan,nan,nan,0,1
1.3352690692068916,0.6976168368926029,0.3031729019976071,0.2728588721931972,0.3442739622799489,0.9965461662445314,0.0,0.38054968287526425,nan,0.0,nan,nan,nan,nan,nan,1,1
1.1294631080329418,0.7423744720788362,0.3428257890927574,0.3610422864946593,0.3520520451153485,0.9949528198376124,0.0,0.41325536062378165,nan,nan,0.0,nan,nan,nan,nan,2,1
2.3748843367670625,0.5248935232780144,0.30286707078368036,0.32227936592750916,0.34982800541968534,0.9950567025298052,0.0,0.40425531914893614,nan,nan,nan,0.0,nan,nan,nan,3,1
1.9855505703017116,0.6066215199398044,0.3141299501683148,0.32009784219130677,0.34915627305462343,0.9930376482723053,0.0,0.40358744394618834,nan,nan,nan,nan,0.0,nan,nan,4,1
1.4117830121107124,0.6758917589175891,0.3018783829411803,0.2555736671926606,0.37058717347017717,0.9919028340080972,0.0,0.49044585987261147,0.0,nan,nan,nan,nan,nan,nan,0,2
1.284385959368826,0.7022593624264933,0.3115427911377611,0.2710784105669056,0.36625290436020347,0.9935528436564587,0.0,0.4714587737843552,nan,0.0,nan,nan,nan,nan,nan,1,2
1.0943933989107608,0.7505083685280776,0.3609170800043831,0.3498523190424599,0.3821503323079845,0.9925389510642967,0.0,0.5360623781676414,nan,nan,0.0,nan,nan,nan,nan,2,2
2.263421855761971,0.5291525921574387,0.32047389689163847,0.32123600094134586,0.3714787125772584,0.9938935737132888,0.0,0.4920212765957447,nan,nan,nan,0.0,nan,nan,nan,3,2
1.8740339029866915,0.6109857035364936,0.3304085376311161,0.321663651894282,0.3698765255078088,0.9907168643630737,0.0,0.48878923766816146,nan,nan,nan,nan,0.0,nan,nan,4,2
1.3822938564807836,0.6781980319803198,0.3059466279489616,0.25689135665765206,0.3846751754158431,0.988806858775899,0.0,0.5498938428874734,0.0,nan,nan,nan,nan,nan,nan,0,3
1.2801647736589508,0.705818632002476,0.31860498541404025,0.27359149681409994,0.383119125866075,0.9912502878194797,0.0,0.5412262156448203,nan,0.0,nan,nan,nan,nan,nan,1,3
