test_loss,accuracy,f1score,precision,recall,accuracy_per_0,accuracy_per_1,accuracy_per_2,accuracy_per_3,accuracy_per_4,accuracy_per_5,accuracy_per_6,accuracy_per_7,accuracy_per_8,accuracy_per_9,node_id,epoch
4.566893197477055,0.2144,0.11289795486436664,0.09805000044500219,0.19797356828193832,0.0,0.9797356828193833,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,orchestrator,0
3.570491025242181,0.2159,0.11299432840112553,0.09714176283149802,0.19929515418502203,0.0,0.9929515418502203,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,orchestrator,1
3.6043188099663097,0.2159,0.11292409357718751,0.09701572835575167,0.19929515418502203,0.0,0.9929515418502203,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,orchestrator,2
3.237001218734839,0.216,0.11148945768389192,0.09441165471603011,0.19938325991189426,0.0,0.9938325991189427,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,orchestrator,3
3.2447925581337924,0.2163,0.11463777173419976,0.29855983299129574,0.19972303541943887,0.0,0.9929515418502203,1.0,0.0,0.002036659877800407,0.002242152466367713,0.0,0.0,0.0,0.0,orchestrator,4
3.155581325768663,0.216,0.11434232260190842,0.29887498155248926,0.19942098907535818,0.0,0.9920704845814978,1.0,0.0,0.0010183299389002036,0.0011210762331838565,0.0,0.0,0.0,0.0,orchestrator,5
3.1445093025414708,0.2158,0.11421185563599198,0.1991254089402602,0.19922077572516755,0.0,0.9911894273127754,1.0,0.0,0.0010183299389002036,0.0,0.0,0.0,0.0,0.0,orchestrator,6
2.927736737095891,0.2173,0.11395459176470009,0.3186215005070477,0.20076446575691748,0.0,0.9929515418502203,1.0,0.0,0.009164969450101833,0.004484304932735426,0.0010438413361169101,0.0,0.0,0.0,orchestrator,7
2.716278611280667,0.2198,0.09635545443798746,0.17551131057070757,0.2035940372159722,0.0,0.9964757709251101,0.998062015503876,0.0,0.0,0.04035874439461883,0.0010438413361169101,0.0,0.0,0.0,orchestrator,8
2.744650461422369,0.2183,0.09439935574843582,0.1793551924856183,0.2019046993764897,0.0,0.9964757709251101,0.998062015503876,0.0,0.0,0.02242152466367713,0.0020876826722338203,0.0,0.0,0.0,orchestrator,9
2.6114161974324968,0.2205,0.12064705608778865,0.2991568516737392,0.20437238889142084,0.0,0.9929515418502203,1.0,0.0,0.004073319755600814,0.04147982062780269,0.005219206680584551,0.0,0.0,0.0,orchestrator,10
2.6054998179213307,0.2248,0.12154074848758749,0.3063218585570645,0.20918339176885142,0.0,0.9947136563876652,0.999031007751938,0.0,0.004073319755600814,0.09192825112107623,0.0020876826722338203,0.0,0.0,0.0,orchestrator,11
2.8222306464045954,0.2208,0.12616097114534536,0.36798354394088056,0.20463949384898067,0.0,0.9903083700440528,1.0,0.0,0.020366598778004074,0.033632286995515695,0.0020876826722338203,0.0,0.0,0.0,orchestrator,12
2.712612083163886,0.2271,0.13770850307554658,0.3931596044965385,0.2115070561589,0.0,0.9903083700440528,1.0,0.0,0.03971486761710794,0.08295964125560538,0.0020876826722338203,0.0,0.0,0.0,orchestrator,13
2.6856080388870485,0.2249,0.1378859361111741,0.4019670962028643,0.2088457335495743,0.0,0.9797356828193833,1.0,0.0,0.0845213849287169,0.017937219730941704,0.006263048016701462,0.0,0.0,0.0,orchestrator,14
2.534715933921619,0.2171,0.12349318003732541,0.4384491557024175,0.20075470563654893,0.0010204081632653062,0.9814977973568282,1.0,0.0029702970297029703,0.002036659877800407,0.004484304932735426,0.008350730688935281,0.0,0.007186858316221766,0.0,orchestrator,15
2.6302525757219843,0.2166,0.12530351365218048,0.35190368754309087,0.20055838994226907,0.0010204081632653062,0.9691629955947136,1.0,0.0,0.0050916496945010185,0.01569506726457399,0.014613778705636743,0.0,0.0,0.0,orchestrator,16
2.5125989498802648,0.2292,0.150720534580439,0.47807240457110467,0.21393154236209386,0.0020408163265306124,0.9691629955947136,1.0,0.006930693069306931,0.04073319755600815,0.06726457399103139,0.05219206680584551,0.0,0.0,0.0009910802775024777,orchestrator,17
2.3626193101413713,0.2279,0.14510809089942575,0.4198333555361236,0.212306187498968,0.004081632653061225,0.9823788546255506,1.0,0.0049504950495049506,0.010183299389002037,0.05605381165919283,0.05323590814196242,0.0,0.008213552361396304,0.003964321110009911,orchestrator,18
2.8234141204303826,0.2164,0.12923560798984327,0.3606240630195982,0.20087138172657149,0.0,0.9506607929515418,1.0,0.0,0.002036659877800407,0.04035874439461883,0.015657620041753653,0.0,0.0,0.0,orchestrator,19
2.352804261274612,0.2329,0.15436201307699587,0.4388774854628189,0.2174188108224931,0.006122448979591836,0.9814977973568282,1.0,0.019801980198019802,0.009164969450101833,0.053811659192825115,0.08768267223382047,0.0,0.007186858316221766,0.008919722497522299,orchestrator,20
3.0071476572237836,0.2063,0.1197592175437882,0.37383376033422117,0.19126141154774817,0.0,0.8872246696035242,1.0,0.0,0.01120162932790224,0.008968609865470852,0.005219206680584551,0.0,0.0,0.0,orchestrator,21
2.3351658468429273,0.2313,0.153922691362143,0.4939744755802904,0.21548098536623916,0.00510204081632653,0.9647577092511013,1.0,0.020792079207920793,0.015274949083503055,0.008968609865470852,0.07620041753653445,0.0,0.008213552361396304,0.05550049554013875,orchestrator,22
2.2788046027143922,0.2382,0.16874281889045611,0.48522127565965656,0.22332726477340753,0.006122448979591836,0.9594713656387666,1.0,0.03762376237623762,0.026476578411405296,0.08856502242152467,0.07515657620041753,0.0,0.006160164271047228,0.03369672943508424,orchestrator,23
