iteration,node_id,loss,accuracy,full_loss,full_accuracy
0,4,1.691985858011287,0.34404678864624133,"[1.7614899498311685, 1.7045004197088576, 1.691985858011287]","[0.3414285714285714, 0.34962672333932754, 0.34404678864624133]"
0,1,1.1415931311941434,0.6027737305056392,"[1.3883585852214857, 1.2033992738071653, 1.1415931311941434]","[0.5129242890291943, 0.5753602072203335, 0.6027737305056392]"
0,0,3.3797347917959955,0.5076956310417454,"[2.6966977989087337, 3.3391279730591457, 3.3797347917959955]","[0.4870906630581867, 0.5172244897959184, 0.5076956310417454]"
0,3,1.2160165377790502,0.5789218067022827,"[1.4594539264546478, 1.2788429754730748, 1.2160165377790502]","[0.4999730181857428, 0.5626247908909395, 0.5789218067022827]"
0,2,1.460360142719756,0.43634990016728725,"[1.718331086471021, 1.5327205711443739, 1.460360142719756]","[0.3379742053855701, 0.4076952134261508, 0.43634990016728725]"
1,0,2.74164260917434,0.5187568157033806,"[2.6098770208920357, 2.8573591422170685, 2.74164260917434]","[0.5157377049180328, 0.5192655667908462, 0.5187568157033806]"
1,1,1.1108943184611095,0.6161567103772058,"[1.2540824162589774, 1.1614184523317914, 1.1108943184611095]","[0.5539906103286385, 0.5952188225136258, 0.6161567103772058]"
1,2,1.4270678640337624,0.4483298256974799,"[1.5882773989742434, 1.4848704910977737, 1.4270678640337624]","[0.38179267173924775, 0.42226539312503375, 0.4483298256974799]"
1,4,1.4893567711243452,0.40226153762917277,"[1.5801300711936226, 1.5356142547132643, 1.4893567711243452]","[0.35541842589585365, 0.37705269936674896, 0.40226153762917277]"
1,3,1.1881045528636913,0.5869084237224111,"[1.3462140701061904, 1.245287427673883, 1.1881045528636913]","[0.5429280664831904, 0.5727699530516432, 0.5869084237224111]"
2,4,1.5041723710591677,0.4621880177435733,"[1.4692395471929989, 1.5291665047792857, 1.5041723710591677]","[0.4420116136593682, 0.4514420247204238, 0.4621880177435733]"
2,3,1.155545469421678,0.5987264583670606,"[1.2600545493357134, 1.1982032885522653, 1.155545469421678]","[0.5683449355134639, 0.5828611515838324, 0.5987264583670606]"
2,0,2.101119680225695,0.5308440676123702,"[2.1453378594804287, 2.1679254942047277, 2.101119680225695]","[0.5177415875754962, 0.5246688109905686, 0.5308440676123702]"
2,1,1.0746582608165363,0.6290540175921429,"[1.1673307518850018, 1.11349342209291, 1.0746582608165363]","[0.5905779504613891, 0.6090874750418218, 0.6290540175921429]"
2,2,1.3874188177126867,0.46613782310722573,"[1.4990204135028322, 1.4346727327193753, 1.3874188177126867]","[0.4187577572715989, 0.4454697533862177, 0.46613782310722573]"
3,4,1.5078911697483968,0.4822790974514366,"[1.5097700900255966, 1.514820156553061, 1.5078911697483968]","[0.4648907773601351, 0.4796568098424347, 0.4822790974514366]"
3,0,1.9546801998272756,0.544456289978678,"[1.9442090550317037, 1.9944991342614087, 1.9546801998272756]","[0.5235976999023544, 0.5354474603601183, 0.544456289978678]"
3,3,1.1109555489909968,0.611084129296854,"[1.2040154510422756, 1.1557912459858952, 1.1109555489909968]","[0.5834007878689763, 0.596244131455399, 0.611084129296854]"
3,1,1.0389392222563083,0.6411418703793643,"[1.1164050238774295, 1.0732162905418225, 1.0389392222563083]","[0.609950893098052, 0.6284604176784847, 0.6411418703793643]"
3,2,1.3358729945060197,0.48572662025794616,"[1.4384285105107877, 1.3802370371440036, 1.3358729945060197]","[0.4422319356753548, 0.4642490961092224, 0.48572662025794616]"
4,2,1.3010920327834985,0.5007824726134585,"[1.3937637456744987, 1.3445643725016696, 1.3010920327834985]","[0.46408720522367924, 0.48507905671577356, 0.5007824726134585]"
4,1,1.0108947669307768,0.6527440505099563,"[1.0845531229575818, 1.0433768215520922, 1.0108947669307768]","[0.6250607090820787, 0.6389293616102747, 0.6527440505099563]"
4,0,1.9110264995161885,0.5564080397665874,"[1.861307933373735, 1.8905926625356013, 1.9110264995161885]","[0.5252319407947659, 0.5499262174126907, 0.5564080397665874]"
4,3,1.0746754633907207,0.6202579461442987,"[1.1631131516488284, 1.1135168042647827, 1.0746754633907207]","[0.5941935135718526, 0.608547838756678, 0.6202579461442987]"
4,4,1.472525102656087,0.48161449399656947,"[1.4635274761241506, 1.474255372754863, 1.472525102656087]","[0.48486646884273, 0.48745053396216187, 0.48161449399656947]"
5,4,1.4332839852653771,0.5107601713062099,"[1.438641751475947, 1.4363173812859216, 1.4332839852653771]","[0.49546666666666667, 0.5071146458908186, 0.5107601713062099]"
5,2,1.2710781271237561,0.5149749069127408,"[1.3628840475785928, 1.3182187873397644, 1.2710781271237561]","[0.47450218552695483, 0.4951702552479629, 0.5149749069127408]"
5,1,0.9815017703383827,0.6605687766445416,"[1.0572199745616386, 1.016193535252827, 0.9815017703383827]","[0.634018671415466, 0.6479412875721764, 0.6605687766445416]"
5,3,1.0469277751816048,0.6274351087367115,"[1.1319563274655082, 1.0841610733808578, 1.0469277751816048]","[0.602611839620096, 0.6146457287788031, 0.6274351087367115]"
5,0,1.8519534214083957,0.5584387733218957,"[1.829273308784001, 1.8491618516786639, 1.8519534214083957]","[0.5335018283501828, 0.5575404389739121, 0.5584387733218957]"
6,2,1.2418158099608136,0.5280880686417355,"[1.3339392037305264, 1.286242445344242, 1.2418158099608136]","[0.490097674167611, 0.5099023258323889, 0.5280880686417355]"
6,0,1.8320744330251495,0.567099803450535,"[1.767656996113355, 1.861705267282783, 1.8320744330251495]","[0.541684759009987, 0.5599540707529116, 0.567099803450535]"
6,3,1.0160448861543838,0.6394689978954184,"[1.1028420707601427, 1.056884172227076, 1.0160448861543838]","[0.6095731476984513, 0.6255463817387081, 0.6394689978954184]"
6,4,1.4369243776957674,0.5203395259449071,"[1.4298924003519613, 1.449784720015999, 1.4369243776957674]","[0.5101349534921232, 0.5116215626364033, 0.5203395259449071]"
6,1,0.9534319010888636,0.673789865630565,"[1.0323229641930824, 0.9918743625758947, 0.9534319010888636]","[0.6411958340078787, 0.6560358318493336, 0.673789865630565]"
7,0,1.83187960488103,0.5591460817717206,"[1.7824348660508964, 1.8011367251844217, 1.83187960488103]","[0.5397656714000324, 0.5607709382274917, 0.5591460817717206]"
7,3,0.9877698977154015,0.6500458690842372,"[1.0775550774349232, 1.0313837206548817, 0.9877698977154015]","[0.6175058010900653, 0.632183908045977, 0.6500458690842372]"
