iteration,node_id,accuracy,test_loss,f1score,precision,recall,accuracy_per_0,accuracy_per_1,accuracy_per_2,accuracy_per_3,accuracy_per_4,accuracy_per_5,accuracy_per_6,accuracy_per_7,accuracy_per_8,accuracy_per_9
0,7,-0.08539999999999999,0.08021486605318229,-0.0380066941404138,0.06073778799728871,-0.08475130135365677,0.0,0.0,0.0,0.0871287128712871,0.0,0.0,0.0,0.05544747081712062,0.0,-0.9900891972249752
0,6,-0.0866,-0.9586911117687777,-0.03521489626797544,0.07566063206185278,-0.08380881036705606,0.0,0.0,-0.9331395348837209,0.03960396039603964,0.0,0.0,0.0,0.05544747081712062,0.0,0.0
0,4,-0.17119999999999996,0.42780427049143244,-0.1671261717645566,-0.18404271323328675,-0.17335764855512317,-0.7040816326530612,0.0,0.0009689922480620155,0.9881188118811881,-0.7688391038696538,0.0,0.0,-0.2636186770428015,0.0,-0.9861248761149654
0,3,-0.075,0.14715723260142166,-0.09914347399165116,-0.1434890191289424,-0.07566190114136676,-0.5744897959183674,0.0,0.0009689922480620155,-0.000990099009900991,0.0,0.0,0.0,-0.17120622568093385,0.0,-0.010901883052527254
0,2,-0.14599999999999996,0.33429939754473903,-0.13429199283228094,-0.11553417115780294,-0.14494819535669254,-0.43673469387755104,0.0,0.0009689922480620155,0.011881188118811892,0.0,0.0,0.0,-0.853112840466926,-0.17248459958932238,0.0
0,0,0.0058,-2.277391081800857,0.010679112981034987,0.10424092492988328,0.005641646306518255,0.0,0.0,0.0009689922480620155,0.0,0.0,0.0,0.0,0.05544747081712062,0.0,0.0
0,1,-0.17159999999999997,0.9296760898047745,-0.1477136236428734,-0.0973676649988064,-0.17111004922863118,-0.8969387755102041,0.0,0.0009689922480620155,0.012871287128712883,0.0,0.0,-0.0010438413361169101,-0.8210116731517509,0.0,-0.005946481665014866
0,5,-0.048799999999999996,0.8795307154853504,-0.07291073372607876,-0.059630682600449444,-0.04946565029923705,-0.34591836734693876,0.0,0.0009689922480620155,0.000990099009900991,0.0,0.0,0.0,0.05544747081712062,0.0,-0.20614469772051536
1,0,0.02689999999999998,-0.1812318852915169,0.0172638730301036,0.056535097067504814,0.03600367757823347,0.011224489795918391,-0.3162995594713657,0.0,-0.03861386138613861,0.0010183299389002025,-0.05605381165919283,0.6116910229645094,-0.7791828793774319,0.41683778234086244,0.5094152626362736
1,4,-0.29390000000000005,0.2552845293340593,-0.2728941477721458,0.0960262545815258,-0.2820007855471847,0.04795918367346941,-0.8458149779735683,-0.0009689922480620155,0.005940594059405941,-0.7230142566191446,0.006726457399103139,-0.06054279749478075,-0.7422178988326849,-0.18993839835728954,-0.31813676907829536
1,6,-0.23509999999999998,0.29781895171339157,-0.239178286182397,0.027389754932260035,-0.24336173518763066,0.010204081632653073,0.02378854625550661,-0.03391472868217054,-0.5425742574257426,-0.021384928716904276,-0.945067264573991,0.02192066805845516,-0.5272373540856031,-0.08932238193018482,-0.330029732408325
1,7,-0.1134,0.2904315760341316,-0.13513892831149787,-0.08302144394012201,-0.11641031278593034,0.021428571428571463,0.022907488986784144,-0.08624031007751938,-0.1316831683168317,0.00814663951120163,-0.3654708520179372,-0.05219206680584543,-0.25680933852140075,-0.0030800821355235763,-0.32111000991080274
1,3,0.008299999999999974,-0.03494397024757934,-0.013496693921808578,0.07775716642052255,0.009585416181589645,0.004081632653061162,0.02378854625550661,0.0,-0.30594059405940593,0.021384928716904276,-0.08520179372197309,0.7296450939457203,-0.007782101167315175,-0.3336755646817249,0.049554013875123926
1,5,-0.05970000000000003,-0.10371884675071641,-0.07735327609941162,0.05083802103321866,-0.05400178782644077,0.0,-0.46872246696035247,-0.0009689922480620155,-0.023762376237623763,-0.6812627291242364,-0.05717488789237669,0.0052192066805846205,0.2169260700389105,0.6273100616016427,-0.15758176412289393
1,1,-0.03990000000000005,0.1091964328631807,-0.05439302404716756,-0.032821243569270075,-0.028143738543690233,-0.0010204081632653184,-0.9286343612334802,0.0,-0.09306930693069307,0.006109979633401222,-0.12443946188340806,0.024008350730688965,0.02140077821011674,0.32956878850102667,0.4846382556987116
1,2,-0.07700000000000001,0.07469517011612004,-0.10484736135862255,-0.03945987716225452,-0.06930579337240533,0.006122448979591799,-0.5629955947136563,-0.005813953488372093,-0.0029702970297029695,-0.5274949083503055,0.006726457399103139,0.5501043841336117,0.13715953307392997,-0.3583162217659137,0.06442021803766107
2,3,0.0474,-0.06168040080954096,0.054492560856991945,0.01973781724582524,0.04610865985184298,0.02346938775510199,0.0035242290748898064,0.43023255813953487,-0.04752475247524757,-0.08859470468431774,0.07286995515695072,0.025052192066805867,0.04474708171206221,-0.1632443531827515,0.16055500495540143
2,5,0.03049999999999997,-0.007444474072502039,0.048088098758226616,0.02311716952675802,0.029976271472501925,-0.02857142857142858,0.0008810572687224516,0.17248062015503873,0.008910891089108808,-0.09572301425661911,-0.01905829596412556,0.002087682672233915,0.09241245136186771,0.25256673511293637,-0.08622398414271559
2,7,-0.05049999999999999,0.09500741682494407,-0.05300279751130532,-0.027307113099600988,-0.050998303102833265,0.05204081632653057,0.006167400881057272,-0.1705426356589148,-0.013861386138613874,0.04175152749490829,-0.0033632286995515237,-0.10751565762004167,0.009727626459143934,-0.26591375770020537,-0.05847373637264619
