iteration,node_id,accuracy,test_loss,f1score,precision,recall,accuracy_per_0,accuracy_per_1,accuracy_per_2,accuracy_per_3,accuracy_per_4,accuracy_per_5,accuracy_per_6,accuracy_per_7,accuracy_per_8,accuracy_per_9
0,7,0.09607416666666668,-0.22335310101432013,0.11611931910035858,0.10948278564567529,0.09845704630704524,-0.029012390670553948,-0.027688273547304385,0.17570251937984505,0.09996110325318247,0.031229997090485836,0.18847560324578255,0.21606894323491393,0.14841694459885102,0.08826390925980247,0.09315210722544709
0,6,-0.04118369047619046,0.23298628887732054,-0.03930641460212078,-0.018910246160311554,-0.04074644867401402,-0.16410228377065106,-0.05589049716803017,0.07215185492801772,-0.035189768976897656,-0.1140917466783047,0.08771887678838351,-0.07256312754746992,0.03147350379840649,-0.08107460643394931,-0.07589669167964516
0,4,0.09089107142857147,-0.22253173680234417,0.1004916349636716,0.08158127234946079,0.08883093240390567,0.04454081632653057,0.08241871197818328,0.11952404023624956,-0.10602074493163606,0.17089516050819503,-0.19838244714926329,0.23636792921761607,0.16189433944784115,0.24992299794661182,0.1271485204587286
0,3,0.06939952380952379,-0.20910996487388261,0.08004774299157785,0.0803005961257295,0.06866703572908146,0.10312925170068026,0.08857667295993275,-0.015379291251384269,0.19508368694012268,0.0669054892832897,0.15898329062566732,-0.23320036782980408,0.21226028349082804,0.0681455949936443,0.04216574637783756
0,2,0.09005928571428572,-0.257813666437417,0.10032183427507534,0.08515582380914237,0.08691405197319121,0.12025267249757046,0.07551814558422486,0.1214331856773717,0.13728076379066473,0.15256037241780618,-0.24057228272474918,0.010422258673824425,0.09757040948675179,0.30509313581695513,0.08958185851149182
0,0,-0.029197261904761896,0.20655490516268527,-0.030169069930946025,-0.01956298278342897,-0.029191536790265225,0.015779883381924212,-0.0240885252779526,-0.0853093853820598,-0.011113861386138624,-0.07675298225196397,-0.037624119154388194,-0.0269994532259668,0.0029622938669631184,-0.003667986701867607,-0.04510123177120201
0,1,-0.02754142857142856,0.20567158324793883,-0.028896807259426775,-0.022936165041557054,-0.028316300456734347,-0.012363945578231289,0.06431822949444092,-0.09567990956072356,-0.05036892975011785,-0.0849675104257589,-0.004791266282297682,0.0034807137886469827,0.005511163609412635,-0.03724699325315339,-0.07105455660956157
0,5,0.06227333333333332,-0.14736689970982045,0.06761787591235661,0.06764089067152441,0.0651983661907907,0.1472862001943635,0.09209985315712188,0.007581210778885207,0.21145685997171143,0.17855930559596536,0.2978739590006405,0.20384481558803058,-0.28606170094496897,-0.36189498386623653,0.16123814243239423
1,0,0.005310595238095228,0.0318064063580736,0.007137703033740173,0.0026293248991343257,0.005108536495572302,0.019542031098153553,0.0044965387035871655,-0.01109726836471022,0.01838283828382838,-0.00016244787120550848,-0.02155402519752295,0.012545978725519427,0.018648091532332767,0.012652781851960494,-0.0023691538062202023
1,4,0.023669404761904763,-0.08461526553658749,0.026736262860989398,0.017450230547375555,0.023064149196249342,0.004732750242954318,0.005628277742815181,0.027565522332964172,-0.022145214521452145,0.02012777616138109,-0.0959574524877216,0.059585942936673644,0.042319807300352015,0.1615930869267625,0.02719099532776438
