iteration,node_id,accuracy,test_loss,f1score,precision,recall,accuracy_per_0,accuracy_per_1,accuracy_per_2,accuracy_per_3,accuracy_per_4,accuracy_per_5,accuracy_per_6,accuracy_per_7,accuracy_per_8,accuracy_per_9
0,7,0.0003423809523809521,-0.0008505872959507779,-0.002141532805973136,-0.000676007036921591,0.0003423809523809511,-0.005682142857142862,-0.004829761904761904,0.024598809523809516,-0.020475,-0.017515476190476185,0.04059166666666665,-0.02390238095238096,-0.002683333333333334,0.017972619047619053,-0.004651190476190478
0,6,0.001439285714285714,-8.475787808836172e-05,0.0019911933044580708,0.0022428136156946964,0.0014392857142857117,0.043976190476190474,0.0010583333333333337,0.010199999999999994,0.011590476190476191,-0.013157142857142855,0.02525595238095238,-0.024476190476190474,0.0003869047619047621,-0.029440476190476204,-0.011001190476190472
0,4,-0.0003182142857142853,-0.0019468905801370894,-0.0013122824958685404,-0.00017042809414516134,-0.0003182142857142826,-0.03319642857142856,-0.0038750000000000004,-0.0054547619047619,-0.02567142857142856,0.009007142857142852,0.03288690476190476,-0.0031940476190476202,-0.014602380952380948,0.038451190476190486,0.0024666666666666635
0,3,-0.0003033333333333326,-0.0013534925211405487,0.001066283868297023,0.0018032987752654088,-0.00030333333333333183,0.04064285714285714,-0.0009738095238095235,-0.00914404761904762,-0.003867857142857139,-0.015013095238095242,0.021073809523809522,0.009126190476190479,0.011227380952380957,-0.027460714285714276,-0.0286440476190476
0,2,0.00039250000000000125,-0.0020306202609285387,0.0012388066537420308,0.002640130247703292,0.0003924999999999983,-0.011832142857142854,0.004549999999999999,-0.027008333333333343,-0.014414285714285711,-0.005542857142857137,0.028663095238095248,0.020898809523809517,-0.006951190476190477,0.010029761904761897,0.005532142857142856
0,0,8.797619047619187e-05,0.0024475113303147095,0.0023602449997411354,-0.00018340099918463955,8.797619047618878e-05,0.02285238095238096,-0.002995238095238094,-0.008357142857142856,-0.0040642857142857165,0.016879761904761908,-0.021473809523809527,0.026889285714285695,0.016997619047619046,-0.028259523809523835,-0.0175892857142857
0,1,-0.00022059523809523794,-0.0003928111165011493,0.0002040568305007442,-0.0025935111041610667,-0.00022059523809523978,0.0026904761904761884,0.0009666666666666667,0.010871428571428556,0.0077547619047619015,0.00396190476190476,-0.03359880952380953,-0.014809523809523812,-0.0009071428571428574,0.028132142857142845,-0.007267857142857134
0,5,-0.0007075000000000022,0.00132111044392141,-0.0006486614162979371,-0.001533846435457098,-0.0007074999999999976,0.09879880952380954,-0.00740119047619047,0.03291904761904761,0.022647619047619052,-0.0106202380952381,-0.05639880952380951,0.014717857142857145,0.0009071428571428563,-0.0978,-0.004845238095238099
1,0,-0.0005171428571428572,-0.0004660831578471254,5.145976039011198e-05,-0.00045095330653513406,-0.0005171428571428635,-0.025563095238095232,-0.00611547619047619,0.0008726190476190481,-0.010420238095238097,0.009154761904761912,-0.009600000000000001,0.016389285714285717,0.013300000000000006,0.025624999999999988,-0.018814285714285724
1,4,0.0013202380952380944,-0.0019552274837904946,0.001286620388395553,0.0018595034506824293,0.0013202380952380944,-0.01951071428571428,0.0015261904761904761,-0.00997142857142858,-0.013497619047619043,0.021745238095238102,0.009503571428571427,-0.012199999999999997,0.0032511904761904783,0.04321547619047621,-0.010859523809523814
1,6,-0.0007126190476190496,-0.0007374027469934165,-8.58103824084979e-05,-0.0010165916105519686,-0.0007126190476190499,0.052114285714285696,-0.010735714285714291,0.010961904761904766,0.009653571428571425,0.002373809523809523,0.004624999999999997,-0.024261904761904755,-0.0002726190476190463,-0.0606142857142857,0.009029761904761905
1,7,-0.0005575000000000002,-0.000353851372956279,0.0010716529779477373,0.0009572526984983119,-0.0005574999999999993,0.021238095238095233,0.009515476190476185,-0.005690476190476192,-0.001971428571428572,-0.02886904761904762,0.030016666666666664,0.004647619047619051,-0.0017202380952380965,-0.013257142857142853,-0.01948452380952381
1,3,0.0010088095238095236,-0.0011587338354286153,0.0016392759978389596,0.0004290710014828036,0.0010088095238095234,0.05688571428571429,-0.006272619047619047,-0.00043095238095238137,0.0021595238095238117,0.0032321428571428557,-0.0022214285714285717,0.005197619047619053,-0.0029166666666666655,-0.03446190476190479,-0.011083333333333332
1,5,0.002062142857142859,-0.0015743220678632343,0.0021945954565851435,0.001249880335105792,0.0020621428571428613,-0.01704642857142857,-0.014652380952380955,0.0016714285714285713,0.019728571428571418,0.004895238095238092,-0.03506547619047619,0.014320238095238092,0.0061916666666666665,0.013770238095238094,0.02680833333333334
1,1,0.0009179761904761912,-0.0020092332104606862,0.0010524019718867474,-0.0006322512942574338,0.0009179761904761919,-0.09819999999999998,0.0032714285714285714,0.011290476190476195,0.027624999999999997,-0.004834523809523812,-0.03123095238095237,-0.007628571428571423,-0.004194047619047618,0.09330357142857143,0.01977738095238096
