iteration,node_id,loss,accuracy,full_loss,full_accuracy
0,4,2.7076480962236107,0.5814856240542141,"[2.4532778429146664, 2.7575917283017324, 2.7076480962236107]","[0.5662820512820513, 0.58013892462053, 0.5814856240542141]"
0,1,0.7415826496364961,0.7409962194070439,"[0.9337835233156843, 0.7876892957445293, 0.7415826496364961]","[0.6880015918286131, 0.7270677190422498, 0.7409962194070439]"
0,0,2.461570996445436,0.6412736004210249,"[2.37060220065297, 2.5186740424095393, 2.461570996445436]","[0.6198625611206555, 0.6358991373589914, 0.6412736004210249]"
0,3,0.8394310063225745,0.6738637794284276,"[1.0694104820519896, 0.8973903290754839, 0.8394310063225745]","[0.5908976457257963, 0.6498803978345713, 0.6738637794284276]"
0,2,0.7660027271074753,0.7311251173394127,"[0.960520505705511, 0.8138204381221232, 0.7660027271074753]","[0.6874748558401502, 0.7180501542175137, 0.7311251173394127]"
1,0,1.9893186933013098,0.6350158144438587,"[2.313100410847865, 2.104898703997038, 1.9893186933013098]","[0.6329737648155547, 0.6375649201235948, 0.6350158144438587]"
1,1,0.7226415247688996,0.7448431385554155,"[0.824733309368756, 0.7563121442545763, 0.7226415247688996]","[0.7182463354778802, 0.7376799097963785, 0.7448431385554155]"
1,2,0.7395668099020455,0.7360198471235081,"[0.8542263088039136, 0.7767819580636991, 0.7395668099020455]","[0.7106074829019713, 0.724822314603728, 0.7360198471235081]"
1,4,2.423786383296168,0.5772562710111198,"[2.6795412733789505, 2.4535199057116674, 2.423786383296168]","[0.5743727598566308, 0.5814505776636714, 0.5772562710111198]"
1,3,0.8067346843257771,0.6889714213773134,"[0.9556303609834097, 0.8548860465591888, 0.8067346843257771]","[0.626400604305678, 0.6671282890595492, 0.6889714213773134]"
2,4,2.001253799811175,0.5805486932778572,"[2.429169260986607, 2.1142331494020357, 2.001253799811175]","[0.580864717702729, 0.5865520338765559, 0.5805486932778572]"
2,3,0.78842260114556,0.6949515296487473,"[0.8946713195346513, 0.8289231153773398, 0.78842260114556]","[0.6478030970665996, 0.6777036384237694, 0.6949515296487473]"
2,0,1.4732577783115468,0.715527459502173,"[1.8945645329538041, 1.5541498576839492, 1.4732577783115468]","[0.6394967543331326, 0.6791536363031473, 0.715527459502173]"
2,1,0.6924454588620812,0.7522716720833057,"[0.7689980507560651, 0.7207916493775482, 0.6924454588620812]","[0.7316442263049678, 0.7482921005505074, 0.7522716720833057]"
2,2,0.710944785725521,0.7480890438514147,"[0.7901847390947107, 0.7445145407721544, 0.710944785725521]","[0.7240847525814671, 0.7372267667962987, 0.7480890438514147]"
3,4,1.8761588024711708,0.5914890860807047,"[2.3265987177820584, 1.9341457950775929, 1.8761588024711708]","[0.5972516535028575, 0.5966733286055058, 0.5914890860807047]"
3,0,1.387605853689745,0.7386072203590451,"[1.6610682687883582, 1.3623657582292885, 1.387605853689745]","[0.6608672554618501, 0.7231134878193701, 0.7386072203590451]"
3,3,0.7674309590011685,0.7050232909480045,"[0.8521810204601, 0.7993269644505068, 0.7674309590011685]","[0.6654286793402996, 0.6889714213773134, 0.7050232909480045]"
3,1,0.6675933468553572,0.7590369436890628,"[0.7308451704846839, 0.6933873930387001, 0.6675933468553572]","[0.7426543742123765, 0.752337998275519, 0.7590369436890628]"
3,2,0.6783904574995128,0.7571409413973448,"[0.7516287988788445, 0.7138492692928733, 0.6783904574995128]","[0.7347458763577847, 0.7457422555987663, 0.7571409413973448]"
4,2,0.6619661177517517,0.7610969558803808,"[0.7245616713999935, 0.6884854444305614, 0.6619661177517517]","[0.743663671717849, 0.7517098028697867, 0.7610969558803808]"
4,1,0.6418610658745497,0.766465477216953,"[0.7083508642123714, 0.668942766060632, 0.6418610658745497]","[0.7502155601246933, 0.7591695960734894, 0.766465477216953]"
4,0,1.3805607621741036,0.7413477863392973,"[1.6085037087103562, 1.2902941044711471, 1.3805607621741036]","[0.6811274017540336, 0.7439591678511436, 0.7413477863392973]"
4,3,0.7404074078540187,0.7137101850686138,"[0.8186525708178859, 0.7746830940216569, 0.7404074078540187]","[0.6796550421755004, 0.6991690796928113, 0.7137101850686138]"
4,4,1.8255952067088848,0.6016401911403849,"[2.322903902862909, 1.881466424844244, 1.8255952067088848]","[0.6089517833130563, 0.6019141231246766, 0.6016401911403849]"
5,4,1.7532959349637984,0.6132600258732213,"[2.292977587218993, 1.861668982419067, 1.7532959349637984]","[0.6105485772878749, 0.6017471736896197, 0.6132600258732213]"
5,2,0.6329954519292933,0.7700818023333781,"[0.698221449882974, 0.6630820442641918, 0.6329954519292933]","[0.749832372267668, 0.7621697733673058, 0.7700818023333781]"
5,1,0.6203231522112231,0.7728327916694303,"[0.6835304759719338, 0.6503493506560144, 0.6203231522112231]","[0.7537308483119984, 0.7661338462558864, 0.7728327916694303]"
