iteration,node_id,accuracy,test_loss,f1score,precision,recall,accuracy_per_0,accuracy_per_1,accuracy_per_2,accuracy_per_3,accuracy_per_4,accuracy_per_5,accuracy_per_6,accuracy_per_7,accuracy_per_8,accuracy_per_9
0,7,-0.04719999999999999,-0.03986974036731672,-0.007281308404061354,-0.005657938430179227,-0.04720000000000002,0.007999999999999952,0.0030000000000000027,0.14500000000000002,0.0,-0.027999999999999997,0.0,-0.001,0.0,-0.599,0.0
0,6,-0.025999999999999995,0.06705594672181725,-0.028214735970158666,-0.06270193049812722,-0.026000000000000023,0.008999999999999952,0.0040000000000000036,-0.238,0.0,0.062,0.0,-0.023,0.0,-0.07399999999999995,0.0
0,4,-0.018199999999999994,0.014211654663085938,-0.001664494013982415,0.014466713349199967,-0.018199999999999994,-0.018000000000000016,0.0010000000000000009,-0.04199999999999998,0.0,0.047,0.0,0.003,0.0,-0.173,0.0
0,3,-0.021699999999999997,-0.12037801514037527,-0.005408100696028567,-0.008967541986764527,-0.021699999999999997,0.05399999999999999,0.0010000000000000009,-0.003999999999999976,0.0,0.007000000000000006,0.0,0.001,0.0,-0.276,0.0
0,2,0.002799999999999997,-0.003114974917695079,0.0032992994258868036,0.0011081902188093684,0.002799999999999997,0.03699999999999998,0.0,-0.009999999999999981,0.0,0.013999999999999999,0.0,-0.004999999999999999,0.0,-0.008000000000000007,0.0
0,0,0.008800000000000002,-0.014125299529907487,0.0025511358849001076,-0.011472078372993577,0.008800000000000002,0.020999999999999963,0.0,0.01200000000000001,0.0,-0.0020000000000000018,0.0,-0.001,0.0,0.058000000000000024,0.0
0,1,0.006500000000000006,-0.001615036790744373,-0.0018842872813314149,-0.035605737266173165,0.006500000000000006,0.055999999999999994,0.0,-0.09199999999999997,0.0,0.015,0.0,-0.002,0.0,0.08800000000000002,0.0
0,5,-0.006099999999999994,0.08916873482469567,0.004492177739412434,0.007774288296052756,-0.006099999999999994,-0.10800000000000004,0.0,0.17700000000000002,0.0,-0.047,0.0,-0.004,0.0,-0.07899999999999996,0.0
1,0,0.0022000000000000075,-0.08471327048901944,0.004353159438608839,0.0068008608824545735,0.0021999999999999797,0.009999999999999998,0.0,0.0,0.0,-0.010000000000000009,0.0,0.002,0.0,0.019999999999999962,0.0
1,4,0.012800000000000006,-0.11745119171020724,0.010142768099741642,0.031201080562612865,0.012799999999999978,0.001999999999999995,0.0,0.0,0.0,0.05300000000000005,0.0,-0.0009999999999999992,0.0,0.07300000000000001,0.001
1,6,0.006200000000000011,-0.10185159547641276,0.006449773271029052,0.040747513688060455,0.006199999999999983,0.009999999999999998,0.0,0.0,0.0,0.016000000000000014,0.0,0.002,0.0,0.032999999999999974,0.001
1,7,0.011800000000000005,-0.12804657582657808,0.014427517897144138,0.0469968907112705,0.011800000000000005,0.011999999999999997,-0.0010000000000000009,0.0,0.0,0.009000000000000008,0.0,0.003000000000000001,0.0,0.09399999999999997,0.001
1,3,-0.1894,0.24514884842089568,-0.23522548136983376,-0.26669216189320777,-0.18939999999999999,-0.052,0.0,-0.046,0.0,0.132,-0.264,-0.011,-0.549,-0.246,-0.858
1,5,0.005700000000000011,-0.12256135803442048,0.012150432182013449,0.04252784922568792,0.005700000000000011,0.005999999999999998,0.0030000000000000027,0.0,0.0,-0.04600000000000004,0.0,0.003000000000000001,0.0,0.08999999999999997,0.001
1,1,-0.04249999999999998,0.13646184598295052,-0.04372529538191325,-0.16048741368768266,-0.04250000000000001,-0.03200000000000001,0.031000000000000028,-0.06,0.0,-0.17500000000000004,-0.016,-0.0009999999999999992,-0.06,-0.11299999999999999,0.001
1,2,-0.015499999999999986,0.04154476228232573,-0.02043026310256066,0.03268999606521816,-0.015500000000000014,-0.026000000000000002,0.0,-0.001,0.0,0.051000000000000045,0.0,-0.0009999999999999992,0.0,-0.17900000000000005,0.001
2,3,-0.011199999999999988,0.03862280548571018,-0.011047088240984992,-0.004985308032624869,-0.011199999999999988,-0.05800000000000005,-0.0030000000000000027,-0.10899999999999993,0.028000000000000025,0.010000000000000009,-0.01200000000000001,0.020999999999999963,-0.01100000000000001,0.009000000000000008,0.0129999999999999
2,5,-0.012199999999999989,0.012518734215928418,-0.014443332931961983,-0.007946417393476235,-0.012199999999999989,-0.06600000000000006,0.020999999999999908,-0.0020000000000000018,-0.125,0.03599999999999992,0.07299999999999995,-0.03300000000000003,-0.01200000000000001,0.010000000000000009,-0.02400000000000002
2,7,0.0019000000000000128,-0.013646964447947663,0.0010449021130508607,-0.0024142827530480027,0.0019000000000000128,-0.0010000000000000009,0.0020000000000000018,-0.0030000000000000027,0.04300000000000004,-0.01200000000000001,-0.015000000000000013,-0.0040000000000000036,-0.0040000000000000036,-0.0030000000000000027,0.015999999999999903
2,2,0.005900000000000016,-0.010360350624060044,0.006317212970022745,0.0029153324930994984,0.005899999999999905,0.04499999999999993,-0.0010000000000000009,0.031000000000000028,-0.008000000000000007,0.0020000000000000018,-0.0020000000000000018,-0.015000000000000013,0.015000000000000013,-0.0040000000000000036,-0.0040000000000000036
2,1,0.009399999999999964,-0.009544760464860191,0.011318384736469622,0.004510134840599478,0.009400000000000075,0.029000000000000026,-0.0040000000000000036,0.061,0.014000000000000012,-0.015000000000000013,-0.015000000000000013,0.01699999999999996,-0.0010000000000000009,-0.0020000000000000018,0.009999999999999898
2,4,0.007800000000000029,0.0012140180737065798,0.008738882513815938,0.002911326435935724,0.007799999999999918,0.04499999999999993,-0.0010000000000000009,0.04300000000000004,0.009000000000000008,-0.010000000000000009,-0.0020000000000000018,-0.019000000000000017,0.030000000000000027,-0.009000000000000008,-0.008000000000000007
2,6,0.0009000000000000119,0.0020751617967892377,0.0005176473655531533,-0.0034985596100719496,0.0009000000000000119,0.014000000000000012,0.0020000000000000018,0.0,0.0050000000000000044,-0.017000000000000015,-0.013000000000000012,0.011999999999999955,-0.0030000000000000027,-0.006000000000000005,0.014999999999999902
2,0,0.0020999999999999908,-0.010130658317297758,0.00457050478239196,0.004911471929528122,0.0020999999999998797,0.028000000000000025,-0.0040000000000000036,-0.01200000000000001,-0.0040000000000000036,0.0050000000000000044,-0.0020000000000000018,0.01799999999999996,0.0050000000000000044,-0.013000000000000012,0.0
3,2,0.012299999999999978,-0.015382913354867522,0.015865265376723392,0.008413345652425686,0.012300000000000089,0.01100000000000001,-0.0030000000000000027,0.016999999999999904,0.06700000000000006,-0.008000000000000007,-0.010999999999999899,0.040999999999999995,-0.013999999999999901,0.010000000000000009,0.013000000000000012
3,0,-0.01760000000000006,0.03701494134272254,-0.027898140065453103,-0.016227205494303565,-0.01759999999999995,0.03700000000000003,0.03799999999999992,-0.08900000000000008,-0.10299999999999998,0.050999999999999934,0.0020000000000000018,-0.10600000000000001,0.017000000000000015,-0.018000000000000016,-0.0050000000000000044
3,3,0.0010999999999999899,0.0459976595240279,0.0010051716728558535,-0.0010121148043439332,0.0010999999999999899,-0.031000000000000028,0.0010000000000000009,-0.010000000000000009,0.05500000000000005,0.02299999999999991,-0.0040000000000000036,-0.0050000000000000044,-0.027999999999999914,-0.0010000000000000009,0.01100000000000001
3,4,0.010699999999999932,-0.0251501744357161,0.013002380536507374,0.008737067765882678,0.010700000000000154,0.015000000000000013,-0.0050000000000000044,0.03299999999999992,0.03600000000000003,0.01100000000000001,-0.004999999999999893,0.016000000000000014,0.0050000000000000044,-0.0010000000000000009,0.0020000000000000018
3,7,0.0045999999999999375,-0.004765079615595913,0.00640976172690666,0.00178836626251333,0.0045999999999999375,0.014000000000000012,0.0050000000000000044,0.05999999999999994,0.02300000000000002,-0.031000000000000028,-0.018999999999999906,0.017999999999999988,-0.02299999999999991,-0.017000000000000015,0.016000000000000014
3,1,0.007999999999999896,-0.019280540200467988,0.011179359858228488,0.00563267108162846,0.008000000000000007,-0.0040000000000000036,-0.0010000000000000009,0.0050000000000000044,0.031000000000000028,0.010000000000000009,-0.006999999999999895,0.031,0.007000000000000006,0.007000000000000006,0.0010000000000000009
3,5,0.014899999999999913,-0.03828156156280926,0.019398049976164566,0.010701519510168178,0.014900000000000024,0.0040000000000000036,-0.0050000000000000044,0.051999999999999935,0.02100000000000002,0.0040000000000000036,0.0020000000000000018,0.039999999999999994,0.02200000000000002,0.013000000000000012,-0.0040000000000000036
3,6,0.0037999999999999146,-0.018292875716480528,0.00551047242142122,0.002710630461139618,0.0037999999999999146,-0.0050000000000000044,-0.0020000000000000018,-0.02200000000000002,0.0040000000000000036,0.029999999999999916,0.014000000000000012,0.013000000000000012,-0.007000000000000006,0.013000000000000012,0.0
4,3,-0.0021999999999999797,0.04194836656506451,-0.002067169848463446,0.000232273444092157,-0.0021999999999999797,0.0030000000000000027,-0.0030000000000000027,0.008999999999999897,0.009000000000000008,-0.027000000000000024,-0.04299999999999993,0.01200000000000001,0.014000000000000012,0.0030000000000000027,0.0010000000000000009
4,6,-0.005699999999999927,0.00824998657162579,-0.007155117503571007,-0.0035459181953569896,-0.005699999999999927,-0.014000000000000012,0.0010000000000000009,-0.014000000000000012,0.016000000000000014,0.025000000000000022,-0.0010000000000000009,-0.030000000000000027,-0.03599999999999992,-0.01100000000000001,0.007000000000000006
4,0,0.0014000000000000679,-0.020330128578332274,-0.0008255062871227459,0.002190005434866027,0.0014000000000000679,0.006000000000000005,-0.0030000000000000027,-0.018000000000000016,-0.0050000000000000044,0.07799999999999996,0.0,-0.05199999999999999,0.007000000000000006,0.0020000000000000018,-0.0010000000000000009
4,5,0.009600000000000053,-0.027923903907069003,0.009907948839228187,0.0028348507930292532,0.009600000000000053,0.02300000000000002,0.007000000000000006,-0.02400000000000002,-0.016000000000000014,0.020000000000000018,0.04300000000000004,0.019999999999999962,0.016000000000000014,0.010000000000000009,-0.0030000000000000027
4,4,0.006800000000000028,-0.01774829388045651,0.007680177526212528,0.003687091671860765,0.006800000000000028,0.019000000000000017,0.0050000000000000044,0.013999999999999901,-0.02100000000000002,0.0,0.008000000000000007,0.019999999999999962,0.030000000000000027,-0.0050000000000000044,-0.0020000000000000018
