node_id,accuracy,test_loss,f1score,precision,recall,accuracy_per_0,accuracy_per_1,accuracy_per_2,accuracy_per_3,accuracy_per_4,accuracy_per_5,accuracy_per_6,accuracy_per_7,accuracy_per_8,accuracy_per_9
0,0.0003640000000000065,-0.0036265862764070624,0.0002180941750573584,-3.868449398352736e-05,0.00036399999999999264,0.004220000000000005,0.0007200000000000006,-0.0066200000000000035,-0.0046800000000000045,0.0003199999999999981,-0.0009400000000000053,0.002840000000000008,0.008159999999999995,0.002199999999999998,-0.0025800000000000024
1,-0.0006859999999999988,0.0032763019425514728,-0.0008125531896032068,-0.0035249465043594654,-0.000685999999999995,-0.0005200000000000055,-0.000499999999999996,0.004379999999999998,8.000000000000007e-05,0.005039999999999985,-0.0012599999999999942,-0.00635999999999999,-0.010719999999999993,-0.0008200000000000041,0.0038200000000000013
2,-0.0005680000000000007,0.001762832220608056,-0.0005291318710624776,0.0002921444889640723,-0.0005680000000000101,0.001979999999999997,0.002020000000000002,-0.010779999999999996,-0.0023799999999999976,0.007079999999999995,-0.00421999999999999,0.004240000000000001,-0.0018000000000000017,-0.0030000000000000005,0.0011800000000000011
3,-0.004617999999999996,0.005259711132548483,-0.005400986307663725,-0.0055916332371469205,-0.004618000000000007,-0.008240000000000008,-0.00033999999999999807,-7.999999999999118e-05,0.004580000000000002,0.010559999999999984,-0.004719999999999999,-0.0041400000000000005,-0.019099999999999995,-0.009519999999999997,-0.01518
4,0.0017060000000000024,-0.006069642321322678,0.0018434007345768063,0.0021839418619382673,0.0017059999999999842,0.00823999999999999,-0.0005600000000000005,0.01104,-0.0005800000000000005,0.006799999999999985,0.001140000000000001,-0.010939999999999991,0.005540000000000007,-0.0026000000000000025,-0.001020000000000001
5,0.001836000000000006,-0.005582715898942643,0.0023888832169813084,0.00256323905654542,0.0018359999999999993,0.0036599999999999953,-2.220446049250313e-18,0.005539999999999998,-0.004779999999999998,0.0018599999999999893,0.0058200000000000005,0.0036200000000000086,0.004640000000000006,0.00020000000000000017,-0.002200000000000002
6,0.00027000000000000467,-0.001334761596097359,0.00023018261017797415,-0.0004694803714977669,0.00026999999999997246,0.0012000000000000018,0.0011800000000000011,-0.006339999999999999,0.010080000000000002,-0.009620000000000004,-0.0016999999999999993,0.006740000000000003,0.0013200000000000056,-0.0012000000000000023,0.0010399999999999986
7,3.400000000000958e-05,-0.0063492934236796935,0.0007531578191229054,0.0011136781683987345,3.399999999999348e-05,0.004739999999999997,0.0008800000000000008,0.004320000000000008,0.003300000000000001,-0.0004600000000000043,-0.001559999999999997,-0.0034399999999999934,0.0005000000000000026,-0.009059999999999999,0.0011199999999999988
