iteration,node_id,loss,accuracy,full_loss,full_accuracy
0,7,1.5045807257185888,0.4667428571428571,"[1.8754053975108766, 1.6443795270293298, 1.5045807257185888]","[0.33805714285714283, 0.4198857142857143, 0.4667428571428571]"
0,6,2.2034484813683224,0.16674418604651162,"[2.3048718828354438, 2.2208954078437637, 2.2034484813683224]","[0.14799350498724195, 0.16795454545454547, 0.16674418604651162]"
0,4,1.727879764824888,0.3792,"[2.11127307467217, 1.881460035369344, 1.727879764824888]","[0.24525714285714287, 0.3270857142857143, 0.3792]"
0,3,1.6271670497681974,0.44525714285714285,"[1.961143310052635, 1.759515427759964, 1.6271670497681974]","[0.3385142857142857, 0.4038857142857143, 0.44525714285714285]"
0,2,1.3658456904609708,0.552,"[1.7641973445450303, 1.4979614937392465, 1.3658456904609708]","[0.4022857142857143, 0.5110857142857143, 0.552]"
0,0,2.0559478389085646,0.2684472612041648,"[2.269657101509345, 2.0797133728535506, 2.0559478389085646]","[0.19039926148165243, 0.25188303057155514, 0.2684472612041648]"
0,1,2.1172378154566687,0.2324833448196646,"[2.213646643788275, 2.134296893638416, 2.1172378154566687]","[0.21295876755777074, 0.2232784604683515, 0.2324833448196646]"
0,5,1.5431459030530748,0.46377142857142856,"[1.9886028453381392, 1.7251886098924345, 1.5431459030530748]","[0.2729142857142857, 0.3869714285714286, 0.46377142857142856]"
1,0,1.7913577043227036,0.3644166086754813,"[1.8730494031940934, 1.8037620417393037, 1.7913577043227036]","[0.351830793722993, 0.3706581352833638, 0.3644166086754813]"
1,4,1.5700961708152381,0.4425142857142857,"[1.8764737657386892, 1.6948635234449902, 1.5700961708152381]","[0.32342857142857145, 0.39634285714285716, 0.4425142857142857]"
1,6,1.9427763832746632,0.30962152302781576,"[2.018721369496227, 1.9520685359509322, 1.9427763832746632]","[0.30584192439862545, 0.3250643575941961, 0.30962152302781576]"
1,7,1.3624945111083289,0.5165714285714286,"[1.6641721960401883, 1.4895427801313192, 1.3624945111083289]","[0.39794285714285715, 0.47337142857142855, 0.5165714285714286]"
1,3,1.4751076889734198,0.4912,"[1.771376314824515, 1.6047181065065148, 1.4751076889734198]","[0.3949714285714286, 0.4473142857142857, 0.4912]"
1,5,1.394316381129035,0.5142857142857142,"[1.7574858678518421, 1.5332622532426876, 1.394316381129035]","[0.36251428571428573, 0.4592, 0.5142857142857142]"
1,1,1.8166168758468906,0.34498834498834496,"[1.9306000579882712, 1.8687542803096076, 1.8166168758468906]","[0.3312014618547282, 0.3495605138607167, 0.34498834498834496]"
1,2,1.2252450902966687,0.6,"[1.5558316281242093, 1.349663889756168, 1.2252450902966687]","[0.4870857142857143, 0.5590857142857143, 0.6]"
2,3,1.3657217001827964,0.5184,"[1.6099617914126738, 1.4632043512198176, 1.3657217001827964]","[0.4317714285714286, 0.48822857142857146, 0.5184]"
2,5,1.2763549422260618,0.5611428571428572,"[1.561569196029301, 1.401406160236275, 1.2763549422260618]","[0.4422857142857143, 0.5094857142857143, 0.5611428571428572]"
2,7,1.2774861011191876,0.5433142857142857,"[1.5087266446900194, 1.3811229700154632, 1.2774861011191876]","[0.45348571428571427, 0.5058285714285714, 0.5433142857142857]"
2,2,1.1333966830568591,0.6292571428571428,"[1.393502807095103, 1.2395123215052333, 1.1333966830568591]","[0.5403428571428571, 0.5917714285714286, 0.6292571428571428]"
2,1,1.5208552262208757,0.45812471552116524,"[1.5662668390865744, 1.526891711201981, 1.5208552262208757]","[0.4481811942347289, 0.46808993867817394, 0.45812471552116524]"
2,4,1.453409372237477,0.4873142857142857,"[1.6968799246488697, 1.5631651987124533, 1.453409372237477]","[0.3849142857142857, 0.44411428571428574, 0.4873142857142857]"
2,6,1.6639855586699326,0.40275545350172215,"[1.7067996024215308, 1.6661386972796308, 1.6639855586699326]","[0.40310616597125637, 0.4131185270425777, 0.40275545350172215]"
2,0,1.5085350716636128,0.4511381926879742,"[1.5908488696509033, 1.5252535887008165, 1.5085350716636128]","[0.4423344140805929, 0.45456636760984587, 0.4511381926879742]"
3,2,1.0409646240899162,0.6619428571428572,"[1.2866436978326226, 1.139329327719055, 1.0409646240899162]","[0.5689142857142857, 0.6233142857142857, 0.6619428571428572]"
3,0,1.3985915803996316,0.501954472292481,"[1.465287393679584, 1.409115743680592, 1.3985915803996316]","[0.47648543243863273, 0.4904311736223196, 0.501954472292481]"
3,3,1.2826111164406269,0.5540571428571428,"[1.51332695945336, 1.3829459917806362, 1.2826111164406269]","[0.46102857142857145, 0.5094857142857143, 0.5540571428571428]"
3,4,1.3407001384418376,0.5273142857142857,"[1.5918633702897678, 1.4582384050327495, 1.3407001384418376]","[0.4324571428571429, 0.48182857142857144, 0.5273142857142857]"
3,7,1.1731553510592803,0.5817142857142857,"[1.4002968603677124, 1.280663283745738, 1.1731553510592803]","[0.4921142857142857, 0.5401142857142858, 0.5817142857142857]"
3,1,1.4039448876015461,0.500673249551167,"[1.4172185994412778, 1.4446572265485778, 1.4039448876015461]","[0.49200990321854604, 0.4798747763864043, 0.500673249551167]"
3,5,1.1873906100318379,0.5858285714285715,"[1.4315294408015091, 1.3017944182357648, 1.1873906100318379]","[0.4964571428571429, 0.5490285714285714, 0.5858285714285715]"
3,6,1.504740585158341,0.45380618929297495,"[1.6039091152866392, 1.5418444958916546, 1.504740585158341]","[0.4405356332274172, 0.4638939670932358, 0.45380618929297495]"
4,3,1.1990362916984698,0.5792,"[1.4351574604528663, 1.312776065220798, 1.1990362916984698]","[0.4912, 0.5408, 0.5792]"
4,6,1.4727853817226242,0.48160919540229885,"[1.549994243540033, 1.4976724642906747, 1.4727853817226242]","[0.4586842704302299, 0.46898432174505794, 0.48160919540229885]"
4,0,1.4105042106043684,0.4995340167753961,"[1.4014618150944258, 1.366158195438176, 1.4105042106043684]","[0.5037505860290671, 0.5111264051387933, 0.4995340167753961]"
4,5,1.1090713020441305,0.6258285714285714,"[1.3601861663543395, 1.23060135108276, 1.1090713020441305]","[0.5264, 0.5746285714285714, 0.6258285714285714]"
4,4,1.2676360894293681,0.5515428571428571,"[1.4957457171739452, 1.3639173873149566, 1.2676360894293681]","[0.4614857142857143, 0.5206857142857143, 0.5515428571428571]"
4,1,1.4007890570337755,0.510854816824966,"[1.3336723420741785, 1.3876080056176567, 1.4007890570337755]","[0.5375476350594037, 0.5243292405638926, 0.510854816824966]"
4,2,0.9742302691196874,0.6779428571428572,"[1.207540565381085, 1.0727937981812623, 0.9742302691196874]","[0.5986285714285714, 0.64, 0.6779428571428572]"
4,7,1.1133740103810372,0.6052571428571428,"[1.3282544264828202, 1.209128785851228, 1.1133740103810372]","[0.5197714285714286, 0.5654857142857143, 0.6052571428571428]"
5,2,0.8931723947290087,0.7028571428571428,"[1.1441194994823776, 1.0120377985447864, 0.8931723947290087]","[0.6201142857142857, 0.6598857142857143, 0.7028571428571428]"
5,6,1.460167779648391,0.48899865289627303,"[1.5388192599707275, 1.4954255379899575, 1.460167779648391]","[0.47800319124686574, 0.4832153459693994, 0.48899865289627303]"
5,0,1.3989502111055556,0.5334120425029516,"[1.4034266521895888, 1.3198450871192626, 1.3989502111055556]","[0.508544087491456, 0.5485936428081408, 0.5334120425029516]"
5,7,1.0501621352495067,0.6205714285714286,"[1.2931398240319134, 1.1616765477143935, 1.0501621352495067]","[0.5328, 0.5819428571428571, 0.6205714285714286]"
5,5,1.0592423629586714,0.6377142857142857,"[1.288978679554306, 1.167518711220609, 1.0592423629586714]","[0.5545142857142857, 0.5988571428571429, 0.6377142857142857]"
5,4,1.1807289980623843,0.5814857142857143,"[1.4394984924010117, 1.297106445053198, 1.1807289980623843]","[0.4857142857142857, 0.5318857142857143, 0.5814857142857143]"
5,3,1.13824430532264,0.5981714285714286,"[1.3754822346415834, 1.247268694595699, 1.13824430532264]","[0.5138285714285714, 0.5641142857142857, 0.5981714285714286]"
5,1,1.3592845545197925,0.5357806691449815,"[1.3891990429511036, 1.336520698601312, 1.3592845545197925]","[0.5260739719733517, 0.52342111395945, 0.5357806691449815]"
6,7,0.9845554999408931,0.6557714285714286,"[1.2544890700900642, 1.1082467952348891, 0.9845554999408931]","[0.5526857142857143, 0.5958857142857142, 0.6557714285714286]"
6,3,1.0809478879409984,0.6144,"[1.3310586596927503, 1.197239009568291, 1.0809478879409984]","[0.5300571428571429, 0.5702857142857143, 0.6144]"
6,0,1.3047047962237448,0.5551305130513051,"[1.4137943024835447, 1.363555669784546, 1.3047047962237448]","[0.5194085027726433, 0.5241363532372455, 0.5551305130513051]"
6,1,1.3473781444077944,0.5421322160148976,"[1.2872263220322393, 1.3108145822464985, 1.3473781444077944]","[0.5568573397656789, 0.5457392082308209, 0.5421322160148976]"
6,4,1.1226648440326217,0.6093714285714286,"[1.394270625862762, 1.2520419787751498, 1.1226648440326217]","[0.5010285714285714, 0.5595428571428571, 0.6093714285714286]"
6,2,0.8568740264125114,0.7156571428571429,"[1.0988664645565687, 0.9703174043093284, 0.8568740264125114]","[0.6299428571428571, 0.6738285714285714, 0.7156571428571429]"
6,5,0.9787530357385203,0.6592,"[1.2339332288634168, 1.1109746060449712, 0.9787530357385203]","[0.5705142857142858, 0.6098285714285714, 0.6592]"
6,6,1.4951986298508888,0.4928587621854455,"[1.5065869353983523, 1.4738688575525354, 1.4951986298508888]","[0.4834090909090909, 0.5011798017932987, 0.4928587621854455]"
7,7,0.9383605552198243,0.6672,"[1.2133249579554928, 1.070000047122475, 0.9383605552198243]","[0.5638857142857143, 0.6162285714285715, 0.6672]"
7,1,1.322974943984164,0.5584591124127055,"[1.3075153205516565, 1.3401996923515396, 1.322974943984164]","[0.5564588979223125, 0.5486407548865424, 0.5584591124127055]"
7,0,1.3436218664376405,0.5528600044513688,"[1.384517803244347, 1.3192660412649169, 1.3436218664376405]","[0.5346731448763251, 0.564203233256351, 0.5528600044513688]"
7,4,1.0594974446253185,0.6217142857142857,"[1.3441887909043444, 1.1775902553196371, 1.0594974446253185]","[0.5197714285714286, 0.5821714285714286, 0.6217142857142857]"
7,2,0.7881441966895639,0.7394285714285714,"[1.0605807082496421, 0.9116092414534005, 0.7881441966895639]","[0.6491428571428571, 0.6900571428571428, 0.7394285714285714]"
7,3,1.0250210355233103,0.6413714285714286,"[1.2879327220203232, 1.1414566836217894, 1.0250210355233103]","[0.5469714285714286, 0.5997714285714286, 0.6413714285714286]"
7,5,0.93661651091419,0.6770285714285714,"[1.2079622849930811, 1.0621916101361712, 0.93661651091419]","[0.5824, 0.6317714285714285, 0.6770285714285714]"
7,6,1.4298456774575867,0.5223534862172805,"[1.5079727651429002, 1.429001883216148, 1.4298456774575867]","[0.5011483693155719, 0.5217391304347826, 0.5223534862172805]"
8,7,0.8886606104835106,0.6891428571428572,"[1.163850964203368, 1.0125986249559986, 0.8886606104835106]","[0.5849142857142857, 0.6358857142857143, 0.6891428571428572]"
8,5,0.8799411932373569,0.6944,"[1.1571960642825079, 0.996115460556789, 0.8799411932373569]","[0.6052571428571428, 0.6555428571428571, 0.6944]"
8,2,0.7656972740579696,0.7428571428571429,"[1.0153298581386134, 0.8674168789038693, 0.7656972740579696]","[0.6546285714285714, 0.7030857142857143, 0.7428571428571429]"
8,1,1.3033113436107218,0.5782608695652174,"[1.3313307631624876, 1.2710918912487308, 1.3033113436107218]","[0.55666889334224, 0.5686996547756041, 0.5782608695652174]"
8,6,1.4089317108592847,0.5323741007194245,"[1.4861174632598013, 1.482168804772579, 1.4089317108592847]","[0.5068523927207369, 0.5165503265030399, 0.5323741007194245]"
8,4,1.0149006372603186,0.6461714285714286,"[1.3081607363954948, 1.149589080662623, 1.0149006372603186]","[0.5366857142857143, 0.5940571428571428, 0.6461714285714286]"
8,3,0.9895161774254193,0.6557714285714286,"[1.2561263024371907, 1.1021057230277653, 0.9895161774254193]","[0.5554285714285714, 0.6157714285714285, 0.6557714285714286]"
8,0,1.3555289840828764,0.5498516997490304,"[1.394864109745861, 1.3621414628994726, 1.3555289840828764]","[0.5346073176415754, 0.5447435012652404, 0.5498516997490304]"
9,2,0.6974346913451696,0.7725714285714286,"[0.9830754264427798, 0.8196426163407138, 0.6974346913451696]","[0.6669714285714285, 0.7273142857142857, 0.7725714285714286]"
9,7,0.8345021124738846,0.7142857142857143,"[1.1241170241884941, 0.9750269120627076, 0.8345021124738846]","[0.5968, 0.6523428571428571, 0.7142857142857143]"
9,6,1.398134755174609,0.5464826962225741,"[1.5071088332329354, 1.414581034305322, 1.398134755174609]","[0.4986111111111111, 0.5399636693914623, 0.5464826962225741]"
9,0,1.3407513759214513,0.5811965811965812,"[1.4145043596734095, 1.3131886482456305, 1.3407513759214513]","[0.5409610983981693, 0.5649873475960433, 0.5811965811965812]"
9,3,0.910727032562242,0.6779428571428572,"[1.2189315313840434, 1.051280577796219, 0.910727032562242]","[0.5670857142857143, 0.6352, 0.6779428571428572]"
9,1,1.3336995507243776,0.5635754189944134,"[1.3530697222173649, 1.2911747171931023, 1.3336995507243776]","[0.5481413068575387, 0.5761696243374049, 0.5635754189944134]"
9,5,0.8508654306404781,0.7145142857142858,"[1.124491705076538, 0.9637026011291212, 0.8508654306404781]","[0.6114285714285714, 0.6598857142857143, 0.7145142857142858]"
9,4,0.9582726334350823,0.6676571428571428,"[1.2833352902509871, 1.1109837123947421, 0.9582726334350823]","[0.5465142857142857, 0.6134857142857143, 0.6676571428571428]"
10,3,0.8611734770510319,0.7035428571428571,"[1.1845684064565785, 1.0092298995404347, 0.8611734770510319]","[0.5769142857142857, 0.6420571428571429, 0.7035428571428571]"
10,6,1.4596838563898185,0.5408348457350273,"[1.4270113033317302, 1.454889446061893, 1.4596838563898185]","[0.5415622864951036, 0.5320296695886716, 0.5408348457350273]"
10,2,0.6478886430280922,0.7892571428571429,"[0.9507181370345346, 0.7899236697023803, 0.6478886430280922]","[0.6777142857142857, 0.7396571428571429, 0.7892571428571429]"
