iteration,node_id,accuracy,test_loss,f1score,precision,recall,accuracy_per_0,accuracy_per_1,accuracy_per_2,accuracy_per_3,accuracy_per_4,accuracy_per_5,accuracy_per_6,accuracy_per_7,accuracy_per_8,accuracy_per_9
0,7,-0.008305119047619047,-0.04382555633443288,-0.008204384755873376,-0.012575152186940462,-0.00830511904761905,-0.011607142857142858,0.012371428571428575,-0.0017654761904761912,-0.016297619047619047,-0.012553571428571428,-0.01792261904761905,-0.009845238095238094,-0.013967857142857143,-0.011463095238095241,0.0
0,6,-0.006344047619047622,-0.22689013136960273,-0.005405599414390532,0.013282713362318684,-0.006344047619047623,-0.011607142857142858,0.011724999999999998,-0.0014928571428571365,-0.016273809523809524,-0.012553571428571428,-0.01792261904761905,-0.009845238095238094,-0.03326547619047619,0.04559880952380956,-0.01780357142857143
0,4,-0.010876071428571428,-0.16651778429651423,-0.010343284581663535,-0.009484964194048796,-0.010876071428571424,-0.011607142857142858,0.008834523809523799,0.025473809523809496,-0.015202380952380952,-0.012553571428571428,-0.01792261904761905,0.00012499999999999998,-0.03601547619047619,-0.03208928571428573,-0.01780357142857143
0,3,-0.010645952380952384,0.062138136492260805,-0.009250936875970199,-0.008172239263374318,-0.010645952380952374,-0.011607142857142858,0.01285238095238095,-0.010983333333333328,-0.016297619047619047,-0.012553571428571428,0.00035714285714285714,-0.009821428571428571,-0.024465476190476187,-0.016136904761904765,-0.01780357142857143
0,2,-0.004653928571428573,-0.03522979092030304,-0.0038893769687012346,-0.007128952279045684,-0.004653928571428578,-0.011607142857142858,-0.02742499999999999,0.07525238095238095,-0.016297619047619047,0.0,-0.01792261904761905,-0.009845238095238094,0.009725000000000001,-0.030615476190476196,-0.01780357142857143
0,0,-0.030565595238095235,-0.05257304682001458,-0.018235971802486487,-0.01604463037426015,-0.030565595238095242,0.0,0.019480952380952377,-0.1513904761904762,-0.016297619047619047,-0.012553571428571428,-0.01792261904761905,-0.009845238095238094,-0.06760595238095238,-0.031717857142857145,-0.01780357142857143
0,1,-0.01735392857142857,0.17511739979890423,-0.013045236472613807,-0.014305132563794482,-0.017353928571428562,-0.011607142857142858,0.007958333333333331,-0.012883333333333328,0.0008392857142857142,-0.012553571428571428,-0.01792261904761905,-0.00975,-0.06760595238095238,-0.0322107142857143,-0.01780357142857143
0,5,-0.0006178571428571427,-0.07411891439045183,-0.00076823705768398,-0.0002825249034858639,-0.0006178571428571364,-0.011607142857142858,-0.013672619047619041,-0.006585714285714282,-0.016297619047619047,-0.012553571428571428,-0.01744642857142857,-0.009797619047619046,0.10820119047619048,-0.00861547619047619,-0.01780357142857143
1,0,-0.012369047619047615,-0.21113460421308283,-0.0061717225060014345,-0.0018253768436963,-0.012369047619047618,0.0001607142857142857,-0.012708333333333334,0.013507142857142863,-0.017154761904761902,-0.014517857142857141,-0.01780357142857143,-0.010285714285714285,-0.017857142857142856,-0.029245238095238095,-0.017785714285714283
1,4,-0.007445595238095241,-0.5456460578218907,-0.016265294784323037,-0.01968302587388862,-0.0074455952380952425,-0.01405357142857143,0.05208571428571426,-0.0021523809523809586,-0.013273809523809523,-0.014517857142857141,-0.01780357142857143,0.0,-0.017857142857142856,-0.029097619047619046,-0.017785714285714283
1,6,-0.004934404761904758,-0.41766847575452615,-0.00498745789741273,0.007096911966381724,-0.004934404761904765,-0.014029761904761904,0.0114892857142857,0.013213095238095237,-0.017130952380952382,-0.014517857142857141,-0.01780357142857143,-0.010285714285714285,-0.017857142857142856,0.03536428571428574,-0.017785714285714283
1,7,-0.01270523809523808,0.02092437029936787,0.0011673252597795064,0.003961165581067865,-0.012705238095238082,-0.014029761904761904,-0.036799999999999986,0.025574999999999997,-0.017083333333333336,-0.014517857142857141,-0.01780357142857143,-0.010285714285714285,-0.017857142857142856,-0.024250000000000004,0.0
1,3,-0.008753452380952379,0.25125146812089016,-0.006050468806276583,-0.009473567592253618,-0.00875345238095238,-0.01405357142857143,-0.0037619047619047627,0.012751190476190475,-0.017154761904761902,-0.014517857142857141,0.0,-0.010285714285714285,-0.017857142857142856,-0.0048690476190476175,-0.017785714285714283
1,5,-0.007866904761904759,0.023067001529830183,-0.009575048628594785,-0.014580557785077646,-0.007866904761904762,-0.01405357142857143,0.015516666666666658,0.007346428571428578,-0.017154761904761902,-0.014517857142857141,-0.01780357142857143,-0.010285714285714285,0.0,-0.009930952380952382,-0.017785714285714283
1,1,-0.011792023809523796,0.1705687722558756,-0.0008201546433780141,0.007343076961870846,-0.011792023809523796,-0.013910714285714285,-0.021660714285714273,0.02153095238095238,0.002982142857142857,-0.014517857142857141,-0.01780357142857143,-0.010285714285714285,-0.017857142857142856,-0.028611904761904762,-0.017785714285714283
1,2,-0.014058333333333336,0.37184889820201306,-0.00748053038484215,-0.006555527779708401,-0.014058333333333325,-0.014029761904761904,-0.026660714285714312,0.00885357142857144,-0.017154761904761902,0.0,-0.01780357142857143,-0.010285714285714285,-0.017857142857142856,-0.027859523809523813,-0.017785714285714283
2,3,-0.005265714285714284,-0.03722654369964499,-0.0060682683745394,-0.008106462474798664,-0.005265714285714281,-0.015714285714285712,0.036074999999999996,0.01147857142857143,-0.019324999999999995,-0.014482142857142857,0.0001845238095238095,-0.014154761904761903,-0.011517857142857144,-0.007201190476190475,-0.018
2,5,-0.008947976190476187,0.04363389760233149,-0.005310584045692724,-0.0033354891394617153,-0.008947976190476194,-0.015714285714285712,0.0018880952380952447,0.008436904761904764,-0.01931547619047619,-0.014482142857142857,-0.017819047619047616,-0.014107142857142856,0.00974404761904762,-0.00977738095238095,-0.018333333333333333
2,7,-0.011282023809523813,-0.036016289804799054,-0.005968784001395524,0.0004606168232824593,-0.011282023809523822,-0.015714285714285712,-0.006252380952380951,0.013844047619047629,-0.014434523809523809,-0.014482142857142857,-0.017795238095238093,-0.01413095238095238,-0.01989404761904762,-0.025710714285714288,0.0017499999999999998
2,2,-0.02398666666666668,0.9949566802604186,-0.004661884341941447,0.00135144844210608,-0.023986666666666673,-0.015714285714285712,-0.11979642857142862,0.013899999999999997,-0.019344047619047615,0.0,-0.017866666666666666,-0.014154761904761903,-0.02125595238095238,-0.02730119047619049,-0.018333333333333333
2,1,-0.016450238095238094,0.08283464739751759,-0.00448488766721271,0.0024034933738076034,-0.016450238095238087,-0.015714285714285712,-0.06156547619047621,0.014722619047619054,0.01038690476190476,-0.014482142857142857,-0.017738095238095237,-0.014107142857142856,-0.02125595238095238,-0.02648690476190477,-0.018261904761904764
2,4,-0.005092380952380946,-0.46201376721011284,-0.010031688570729126,-0.012989671113670193,-0.0050923809523809455,-0.01507142857142857,0.07375595238095237,-0.003758333333333333,-0.010220238095238095,-0.014482142857142857,-0.017866666666666666,0.00014285714285714284,-0.01908928571428571,-0.02600119047619048,-0.018333333333333333
2,6,-0.008413095238095233,-0.42836785651805764,-0.0024591337250095147,0.005722967225273821,-0.008413095238095235,-0.015714285714285712,-0.007557142857142855,0.012805952380952383,-0.01931547619047619,-0.014482142857142857,-0.017857142857142856,-0.01413095238095238,-0.020475,0.028999999999999998,-0.016404761904761905
2,0,-0.01063690476190476,0.20537610167095366,-0.007426558860377423,-0.009632542222955702,-0.010636904761904764,0.0004821428571428571,0.01770238095238095,0.007070238095238099,-0.019182142857142852,-0.014482142857142857,-0.017866666666666666,-0.014107142857142856,-0.02125595238095238,-0.02639642857142857,-0.018333333333333333
3,2,-0.012335714285714283,0.04860637382559269,-0.007097689698261969,-0.01090122639977932,-0.012335714285714283,-0.01664285714285714,0.00026666666666667145,0.005497619047619051,-0.016675,0.0010595238095238095,-0.017725,-0.012741666666666663,-0.025066666666666657,-0.01920952380952381,-0.022120238095238092
3,0,-0.00964238095238096,0.459418828493653,-0.00774876952858801,-0.00661031228574784,-0.009642380952380956,0.003,0.02505357142857143,0.007130952380952382,-0.017603571428571427,-0.014801190476190476,-0.01821309523809524,-0.01292738095238095,-0.025171428571428563,-0.02077142857142857,-0.022120238095238092
3,3,-0.01755059523809524,0.17484199667147404,-0.0022951574371534913,0.008725430253015724,-0.017550595238095223,-0.015809523809523808,-0.07736190476190474,0.01013214285714286,-0.01762738095238095,-0.014801190476190476,0.004759523809523808,-0.01291785714285714,-0.008285714285714285,-0.02148333333333333,-0.022110714285714282
3,4,-0.014552619047619042,-0.311945999775886,-0.00460330690700286,0.0037529509618530344,-0.014552619047619043,-0.01595238095238095,-0.02402261904761905,0.005770238095238101,-0.013822619047619045,-0.013410714285714284,-0.019427380952380956,0.000607142857142857,-0.024230952380952377,-0.01903571428571428,-0.022001190476190476
3,7,-0.010749523809523815,0.03724451213871055,-0.003431145172906472,0.00028532587803888364,-0.010749523809523808,-0.01664285714285714,-0.01259166666666666,0.008778571428571434,-0.01762738095238095,-0.014767857142857143,-0.019034523809523807,-0.012784523809523808,-0.014830952380952379,-0.02091666666666666,0.012922619047619046
3,1,-0.016181904761904755,0.10355436013892196,-0.0026579284405285016,0.005708793524639847,-0.01618190476190475,-0.014357142857142858,-0.0450952380952381,0.009316666666666666,0.004464285714285714,-0.014801190476190476,-0.019379761904761907,-0.012813095238095236,-0.025171428571428563,-0.022047619047619045,-0.021934523809523807
3,5,-0.0047248809523809535,0.08693997730643675,-0.0060338140179994615,-0.015598830150570526,-0.00472488095238095,-0.01664285714285714,0.02609523809523809,0.007171428571428576,-0.01762738095238095,-0.014801190476190476,-0.019408333333333336,-0.012903571428571427,0.020849999999999997,-0.012804761904761909,-0.0071773809523809524
3,6,-0.006949880952380954,-0.46144986416802763,-0.006716438530976475,0.003415079510799465,-0.006949880952380961,-0.01645238095238095,0.025530952380952394,0.007827380952380949,-0.016355952380952377,-0.014801190476190476,-0.01619642857142857,-0.012894047619047617,-0.02309285714285714,0.01689404761904761,-0.019958333333333335
